ID;time_start;time_end;Adres e-mail;time;Jêzyk;oswiadczenie;v1a;v1b;v1c;v2a;v2b;v2c;v3a;v3b;v3c;v4a;v4b;v4c;v5a;v5b;v5c;v6a;v6b;v6c;v7a;v7b;v7c;v8a;v8b;v8c;v9a;v9b;v9c;v10a;v10b;v10c;v11a;v11b;v11c;v12a;v12b;v12c;v13a;v13b;v13c;v14a;v14b;v14c;v15a;v15b;v15c;v16a;v16b;v16c;v17a;v17b;v17c;v18a;v18b;v18c;v19a;v19b;v19c;v20a;v20b;v20c;v21a;v21b;v21c;v22a;v22b;v22c;v23a;v23b;v23c;v24a;v24b;v24c;v25a;v25b;v25c;school;discipline;year;midterm;master;gender;age
195;12.12.22 12:59:01;12.12.22 13:12:55;anonymous;13:54;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";raczej nie;raczej nie;tak;tak;raczej tak;tak;nie;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie tak;nie mam zdania;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;raczej tak;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie tak;tak;tak;tak;raczej tak;tak;tak;nie;nie;nie;nie;nie;tak;tak;raczej tak;tak;nie;nie;raczej nie;raczej tak;raczej tak;nie;raczej tak;nie;nie;raczej tak;raczej tak;nie;nie;raczej tak;raczej nie;tak;nie mam zdania;raczej tak;tak;tak;tak;nie;nie mam zdania;nie;tak;raczej tak;tak;raczej tak;nie mam zdania;tak;tak;raczej tak;tak;raczej tak;nie mam zdania;raczej tak;tak;tak;zdecydo-wanie tak;raczej tak;raczej tak;raczej nie;Uniwersytet Jagielloñski w Krakowie;nauki o Ziemi i œrodowisku;1;Nie;geografia;kobieta;24
196;12.12.22 13:07:09;12.12.22 13:16:27;anonymous;09:18;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;";raczej tak;nie mam zdania;nie;raczej tak;raczej nie;nie mam zdania;tak;nie;raczej tak;tak;raczej tak;raczej tak;raczej tak;raczej tak;raczej nie;raczej nie;raczej tak;raczej tak;zdecydo-wanie tak;tak;tak;tak;tak;tak;raczej nie;raczej nie;raczej nie;raczej tak;raczej tak;raczej tak;tak;tak;tak;tak;tak;nie mam zdania;raczej tak;raczej tak;raczej tak;raczej tak;nie;nie;nie mam zdania;tak;tak;raczej nie;tak;tak;tak;tak;raczej nie;tak;tak;tak;raczej tak;tak;nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej nie;raczej tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej nie;raczej tak;zdecydo-wanie tak;raczej tak;raczej tak;raczej tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;Uniwersytet Warszawski;nauki o Ziemi i œrodowisku;3;Nie;fizyka;kobieta;31
197;12.12.22 12:17:09;12.12.22 13:17:54;anonymous;00:45;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";raczej tak;raczej tak;raczej tak;tak;tak;tak;nie;nie;nie;tak;tak;nie mam zdania;tak;tak;nie;nie mam zdania;nie mam zdania;nie mam zdania;tak;tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;raczej tak;raczej nie;raczej nie;raczej tak;tak;zdecydo-wanie tak;tak;nie mam zdania;zdecydo-wanie tak;raczej tak;raczej tak;raczej tak;nie mam zdania;tak;tak;nie;nie;tak;raczej nie;raczej nie;nie mam zdania;raczej tak;raczej tak;zdecydo-wanie tak;tak;tak;raczej nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;tak;Uniwersytet Warszawski;nauki fizyczne;3;Tak;Zastosowania fizyki w biologii i medycynie;kobieta;27
198;12.12.22 13:17:07;12.12.22 13:27:42;anonymous;10:35;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";raczej tak;raczej tak;tak;tak;raczej tak;zdecydo-wanie tak;raczej nie;raczej tak;raczej nie;zdecydo-wanie tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;nie mam zdania;raczej nie;tak;raczej tak;raczej tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;tak;nie mam zdania;tak;tak;tak;zdecydo-wanie tak;tak;tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej nie;nie mam zdania;tak;tak;nie mam zdania;tak;raczej tak;tak;tak;nie;tak;tak;tak;tak;nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;nie mam zdania;tak;tak;tak;raczej tak;tak;tak;tak;tak;tak;tak;zdecydo-wanie tak;tak;tak;tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;Uniwersytet Warszawski;nauki biologiczne;3;Tak;Biologia;kobieta;28
199;12.12.22 13:27:56;12.12.22 13:35:51;anonymous;07:55;English (United Kingdom)?;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;";tak;tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;raczej tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;nie mam zdania;nie;raczej nie;tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;tak;tak;tak;tak;tak;tak;tak;tak;tak;nie mam zdania;raczej tak;zdecydo-wanie tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;raczej nie;nie mam zdania;tak;tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;Uniwersytet Warszawski;nauki fizyczne;1;Nie;Fizyka;kobieta;24
200;12.12.22 13:34:32;12.12.22 13:41:15;anonymous;06:43;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";raczej tak;raczej tak;raczej tak;tak;tak;tak;zdecydo-wanie tak;raczej tak;zdecydo-wanie tak;tak;raczej tak;raczej tak;raczej nie;zdecydo-wanie nie;nie;tak;tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;raczej tak;nie mam zdania;tak;raczej nie;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;nie mam zdania;nie mam zdania;raczej nie;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie nie;nie mam zdania;nie mam zdania;zdecydo-wanie tak;raczej nie;raczej nie;zdecydo-wanie tak;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie nie;nie mam zdania;nie mam zdania;raczej tak;zdecydo-wanie nie;zdecydo-wanie nie;nie mam zdania;raczej tak;raczej tak;nie;zdecydo-wanie tak;raczej tak;raczej tak;tak;tak;tak;raczej tak;nie mam zdania;raczej tak;nie mam zdania;nie mam zdania;nie mam zdania;raczej tak;tak;zdecydo-wanie tak;Uniwersytet Warszawski;nauki fizyczne;1;Nie;fizyka;mê¿czyzna;24
201;12.12.22 14:15:43;12.12.22 14:27:04;anonymous;11:21;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";raczej nie;raczej nie;raczej nie;raczej tak;nie mam zdania;raczej tak;tak;nie;tak;tak;tak;tak;tak;tak;tak;raczej tak;raczej tak;tak;raczej tak;raczej tak;tak;raczej tak;nie mam zdania;raczej tak;nie;nie;nie;raczej tak;raczej tak;tak;tak;tak;tak;tak;tak;tak;tak;tak;raczej nie;raczej nie;raczej nie;raczej nie;tak;tak;tak;tak;tak;tak;tak;tak;nie mam zdania;tak;tak;tak;tak;tak;tak;tak;tak;tak;tak;tak;tak;tak;tak;tak;nie mam zdania;raczej nie;raczej nie;raczej tak;raczej tak;raczej tak;nie mam zdania;raczej nie;nie;Uniwersytet Warszawski;nauki fizyczne;4;Tak;Fizyka;mê¿czyzna;27
202;12.12.22 14:22:02;12.12.22 14:45:51;anonymous;23:49;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";tak;raczej tak;raczej tak;raczej tak;raczej tak;raczej tak;raczej tak;raczej tak;tak;raczej tak;raczej tak;raczej tak;raczej nie;nie;nie;nie mam zdania;raczej tak;nie mam zdania;zdecydo-wanie nie;zdecydo-wanie nie;tak;raczej tak;tak;tak;raczej tak;tak;raczej tak;raczej tak;raczej tak;raczej tak;nie mam zdania;nie;nie mam zdania;raczej tak;tak;raczej tak;nie;nie mam zdania;raczej tak;raczej tak;raczej tak;tak;nie;tak;nie;nie;tak;zdecydo-wanie nie;zdecydo-wanie tak;raczej tak;raczej tak;raczej tak;raczej tak;raczej tak;raczej tak;raczej tak;tak;tak;tak;tak;raczej tak;raczej tak;zdecydo-wanie tak;raczej tak;raczej tak;tak;raczej tak;tak;raczej tak;tak;tak;tak;raczej tak;nie;nie;Uniwersytet Warszawski;nauki chemiczne;3;Tak;Technologia Chemiczna;mê¿czyzna;26
203;12.12.22 12:58:17;12.12.22 14:49:24;anonymous;51:07;English (United States)?;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;zdecydo-wanie tak;tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej nie;zdecydo-wanie tak;tak;nie;zdecydo-wanie tak;zdecydo-wanie tak;nie mam zdania;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie nie;tak;tak;tak;tak;raczej tak;nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;raczej tak;nie;nie mam zdania;nie mam zdania;nie mam zdania;nie;nie;zdecydo-wanie tak;raczej tak;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie nie;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;nie mam zdania;nie mam zdania;nie mam zdania;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;nie mam zdania;nie mam zdania;nie mam zdania;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;Uniwersytet Warszawski;nauki fizyczne;4;Tak;matematyka;mê¿czyzna;26
204;12.12.22 12:11:26;12.12.22 14:55:12;anonymous;43:46;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";tak;raczej tak;tak;zdecydo-wanie tak;tak;zdecydo-wanie tak;tak;tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;raczej tak;raczej tak;tak;tak;zdecydo-wanie tak;tak;raczej tak;raczej tak;nie mam zdania;nie mam zdania;nie mam zdania;raczej tak;raczej tak;tak;tak;raczej nie;raczej tak;tak;tak;zdecydo-wanie tak;raczej tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej nie;nie;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;raczej tak;Uniwersytet Warszawski;nauki fizyczne;1;Nie;fizyka;mê¿czyzna;25
205;12.12.22 16:15:52;12.12.22 16:23:15;anonymous;07:23;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";raczej nie;raczej nie;raczej tak;zdecydo-wanie tak;tak;tak;nie;nie;nie;tak;raczej tak;zdecydo-wanie tak;raczej tak;raczej tak;nie mam zdania;raczej tak;raczej nie;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;raczej tak;raczej tak;raczej tak;nie;nie;nie mam zdania;raczej tak;raczej tak;tak;tak;nie mam zdania;raczej nie;tak;tak;zdecydo-wanie tak;nie mam zdania;raczej nie;nie mam zdania;tak;nie;tak;tak;tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;raczej tak;tak;nie;raczej tak;nie mam zdania;tak;raczej nie;zdecydo-wanie tak;raczej nie;raczej nie;nie mam zdania;tak;raczej tak;tak;tak;raczej tak;tak;tak;raczej tak;raczej tak;tak;tak;zdecydo-wanie tak;Uniwersytet Warszawski;nauki biologiczne;1;Nie;Biotechnologia;nie chcê odpowiadaæ na to pytanie;25
206;12.12.22 17:12:10;12.12.22 17:22:07;anonymous;09:57;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;raczej tak;raczej tak;zdecydo-wanie nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;zdecydo-wanie tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;raczej tak;zdecydo-wanie nie;raczej tak;raczej tak;raczej tak;raczej nie;raczej nie;zdecydo-wanie nie;zdecydo-wanie tak;zdecydo-wanie tak;nie;zdecydo-wanie nie;zdecydo-wanie nie;nie mam zdania;zdecydo-wanie tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;nie mam zdania;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;Uniwersytet Warszawski;matematyka;4;Tak;Matematyka;nie chcê odpowiadaæ na to pytanie;27
207;12.12.22 17:18:58;12.12.22 17:25:42;anonymous;06:44;English (United Kingdom)?;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";raczej tak;raczej tak;raczej tak;zdecydo-wanie tak;tak;tak;raczej nie;nie mam zdania;nie;tak;tak;zdecydo-wanie tak;raczej tak;raczej tak;raczej nie;nie mam zdania;raczej tak;raczej tak;tak;tak;zdecydo-wanie tak;raczej tak;raczej tak;tak;zdecydo-wanie nie;zdecydo-wanie nie;nie;raczej tak;raczej tak;raczej tak;raczej nie;raczej nie;raczej nie;raczej tak;raczej tak;raczej tak;nie mam zdania;nie mam zdania;raczej tak;raczej tak;tak;nie mam zdania;raczej tak;raczej tak;tak;raczej tak;tak;nie mam zdania;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;tak;tak;nie;raczej tak;nie mam zdania;tak;tak;tak;raczej tak;tak;raczej tak;raczej tak;raczej tak;raczej tak;raczej tak;raczej tak;tak;raczej tak;raczej tak;raczej tak;tak;tak;tak;Uniwersytet Warszawski;nauki fizyczne;2;Nie;Biofizyka;mê¿czyzna;34
208;12.12.22 18:06:03;12.12.22 18:12:00;anonymous;05:57;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;Oœwiadczam, ¿e w pe³ni zrozumia³em/am przekazan¹ mi informacjê oraz otrzyma³em/am wyczerpuj¹ce i satysfakcjonuj¹ce mnie odpowiedzi na zadane pytania.;Wyra¿am dobrowoln¹ œwiadom¹ zgodê? na udzia³ w badaniu naukowym polegaj¹cym na ocenie moich kompetencji informacyjnych jako Doktoranta/Doktorantki w Szkole Doktorskiej. ;";raczej tak;raczej tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;nie mam zdania;tak;zdecydo-wanie tak;raczej nie;raczej nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie nie;zdecydo-wanie nie;tak;raczej tak;raczej tak;raczej nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie nie;tak;tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;tak;tak;raczej tak;tak;zdecydo-wanie tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;nie mam zdania;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;raczej nie;raczej nie;raczej nie;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;tak;zdecydo-wanie tak;raczej tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;Uniwersytet Warszawski;matematyka;1;Nie;Matematyka;mê¿czyzna;24
209;12.12.22 18:29:12;12.12.22 18:36:05;anonymous;06:53;Polski;"Oœwiadczam, ¿e zosta³em/am poinformowany/a o celu badania, sposobie jego przeprowadzenia, dobrowolnoœci uczestnictwa, mo¿liwoœci odst¹pienia od udzia³u w badaniu w dowolnym czasie.;";raczej tak;raczej tak;tak;tak;tak;zdecydo-wanie tak;raczej tak;raczej tak;raczej tak;zdecydo-wanie tak;tak;zdecydo-wanie tak;tak;tak;tak;nie mam zdania;nie mam zdania;nie mam zdania;nie mam zdania;raczej nie;nie mam zdania;raczej tak;raczej tak;zdecydo-wanie tak;nie mam zdania;raczej nie;raczej nie;tak;tak;tak;tak;tak;tak;tak;tak;raczej tak;raczej tak;nie mam zdania;nie mam zdania;nie;nie;tak;raczej tak;raczej tak;tak;raczej tak;raczej tak;tak;zdecydo-wanie nie;zdecydo-wanie nie;zdecydo-wanie nie;tak;tak;zdecydo-wanie tak;raczej tak;raczej tak;raczej tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;zdecydo-wanie tak;tak;tak;tak;tak;tak;tak;tak;zdecydo-wanie tak;zdecydo-wanie tak;Uniwersytet Warszawski;nauki biologiczne;3;Tak;Biologia;mê¿czyzna;29
